danceability, energy, key, loudness, mode, speechiness, acousticness, instrumentalness, liveness, valence, tempo, type, id, uri, track_href, analysis_url, duration_ms, time_signature
0.454, 0.979, 9, -2.392, 0, 0.0717, 2.98e-06, 0.0168, 0.192, 0.557, 149.985, audio_features, 5jTYjDqLwWmJtCMx8P6oOF, spotify:track:5jTYjDqLwWmJtCMx8P6oOF, https://api.spotify.com/v1/tracks/5jTYjDqLwWmJtCMx8P6oOF, https://api.spotify.com/v1/audio-analysis/5jTYjDqLwWmJtCMx8P6oOF, 195053, 4
0.666, 0.544, 11, -7.035, 0, 0.0303, 0.283, 0.000801, 0.15, 0.713, 107.335, audio_features, 5Z5YEyR5i8V8Ui2e5jGAAm, spotify:track:5Z5YEyR5i8V8Ui2e5jGAAm, https://api.spotify.com/v1/tracks/5Z5YEyR5i8V8Ui2e5jGAAm, https://api.spotify.com/v1/audio-analysis/5Z5YEyR5i8V8Ui2e5jGAAm, 148307, 4
0.439, 0.716, 2, -9.225, 1, 0.0669, 0.0665, 3.45e-05, 0.0773, 0.689, 92.073, audio_features, 0z5yBrEtBkCy7Dsl0G8V2H, spotify:track:0z5yBrEtBkCy7Dsl0G8V2H, https://api.spotify.com/v1/tracks/0z5yBrEtBkCy7Dsl0G8V2H, https://api.spotify.com/v1/audio-analysis/0z5yBrEtBkCy7Dsl0G8V2H, 154587, 4
0.67, 0.674, 0, -8.141, 1, 0.0319, 0.493, 2.2e-05, 0.105, 0.964, 131.767, audio_features, 5EtknLCKEgoK9XdkEYUIHK, spotify:track:5EtknLCKEgoK9XdkEYUIHK, https://api.spotify.com/v1/tracks/5EtknLCKEgoK9XdkEYUIHK, https://api.spotify.com/v1/audio-analysis/5EtknLCKEgoK9XdkEYUIHK, 161613, 4
0.699, 0.384, 7, -13.691, 1, 0.044, 0.148, 0, 0.121, 0.584, 109.573, audio_features, 6nnSkEpzo8PmHsOlSopoO6, spotify:track:6nnSkEpzo8PmHsOlSopoO6, https://api.spotify.com/v1/tracks/6nnSkEpzo8PmHsOlSopoO6, https://api.spotify.com/v1/audio-analysis/6nnSkEpzo8PmHsOlSopoO6, 185481, 4
0.806, 0.609, 5, -11.568, 0, 0.0754, 0.000942, 0.162, 0.0722, 0.821, 138.265, audio_features, 6uE4IomedrEcbFVXNNTYOQ, spotify:track:6uE4IomedrEcbFVXNNTYOQ, https://api.spotify.com/v1/tracks/6uE4IomedrEcbFVXNNTYOQ, https://api.spotify.com/v1/audio-analysis/6uE4IomedrEcbFVXNNTYOQ, 272213, 4
0.35, 0.356, 9, -16.11, 1, 0.0368, 0.192, 0.905, 0.093, 0.227, 167.019, audio_features, 71WhsFMZI3JhEczyfbaq9d, spotify:track:71WhsFMZI3JhEczyfbaq9d, https://api.spotify.com/v1/tracks/71WhsFMZI3JhEczyfbaq9d, https://api.spotify.com/v1/audio-analysis/71WhsFMZI3JhEczyfbaq9d, 433147, 4
0.71, 0.486, 9, -8.785, 1, 0.0282, 0.721, 0.677, 0.253, 0.588, 113.048, audio_features, 22T1WM9p1PDb4TSRKmRpDP, spotify:track:22T1WM9p1PDb4TSRKmRpDP, https://api.spotify.com/v1/tracks/22T1WM9p1PDb4TSRKmRpDP, https://api.spotify.com/v1/audio-analysis/22T1WM9p1PDb4TSRKmRpDP, 265307, 4
0.648, 0.852, 7, -8.558, 0, 0.0936, 0.166, 0.114, 0.882, 0.746, 101.858, audio_features, 6JtUHAH22sgKdPmwNhAWD3, spotify:track:6JtUHAH22sgKdPmwNhAWD3, https://api.spotify.com/v1/tracks/6JtUHAH22sgKdPmwNhAWD3, https://api.spotify.com/v1/audio-analysis/6JtUHAH22sgKdPmwNhAWD3, 465280, 4
0.87, 0.406, 0, -15.172, 1, 0.0661, 0.447, 0.903, 0.0713, 0.96, 114.021, audio_features, 10FLYqpqDN4uo6eWtD6WEB, spotify:track:10FLYqpqDN4uo6eWtD6WEB, https://api.spotify.com/v1/tracks/10FLYqpqDN4uo6eWtD6WEB, https://api.spotify.com/v1/audio-analysis/10FLYqpqDN4uo6eWtD6WEB, 180373, 4
0.41, 0.815, 0, -13.386, 1, 0.0385, 0.0111, 0.00313, 0.631, 0.685, 112.375, audio_features, 0L7F1blNNYj3AjIu4gCjhP, spotify:track:0L7F1blNNYj3AjIu4gCjhP, https://api.spotify.com/v1/tracks/0L7F1blNNYj3AjIu4gCjhP, https://api.spotify.com/v1/audio-analysis/0L7F1blNNYj3AjIu4gCjhP, 314267, 4
0.293, 0.766, 9, -8.86, 0, 0.0668, 0.111, 0.864, 0.101, 0.369, 117.303, audio_features, 4xw8UnKYxsiRFjigtQcVAL, spotify:track:4xw8UnKYxsiRFjigtQcVAL, https://api.spotify.com/v1/tracks/4xw8UnKYxsiRFjigtQcVAL, https://api.spotify.com/v1/audio-analysis/4xw8UnKYxsiRFjigtQcVAL, 735960, 4
0.829, 0.818, 6, -5.308, 0, 0.366, 0.12, 0.391, 0.401, 0.509, 173.566, audio_features, 0myE8GeUx66YM3uUlOvMbo, spotify:track:0myE8GeUx66YM3uUlOvMbo, https://api.spotify.com/v1/tracks/0myE8GeUx66YM3uUlOvMbo, https://api.spotify.com/v1/audio-analysis/0myE8GeUx66YM3uUlOvMbo, 182907, 4
0.565, 0.839, 4, -5.161, 0, 0.0332, 0.000335, 0.113, 0.329, 0.855, 134.98, audio_features, 1OKkG3vxEuBBwLw1gCqdNW, spotify:track:1OKkG3vxEuBBwLw1gCqdNW, https://api.spotify.com/v1/tracks/1OKkG3vxEuBBwLw1gCqdNW, https://api.spotify.com/v1/audio-analysis/1OKkG3vxEuBBwLw1gCqdNW, 191133, 4
0.535, 0.578, 11, -6.925, 1, 0.0334, 0.164, 1.42e-05, 0.122, 0.338, 139.296, audio_features, 0gkfB0HCgdLfVEVA5rPrhm, spotify:track:0gkfB0HCgdLfVEVA5rPrhm, https://api.spotify.com/v1/tracks/0gkfB0HCgdLfVEVA5rPrhm, https://api.spotify.com/v1/audio-analysis/0gkfB0HCgdLfVEVA5rPrhm, 339779, 4
0.531, 0.763, 7, -12.456, 1, 0.0279, 0.00405, 1.16e-06, 0.131, 0.974, 141.765, audio_features, 1d2GrPJtJXKUpW6K9OhF5x, spotify:track:1d2GrPJtJXKUpW6K9OhF5x, https://api.spotify.com/v1/tracks/1d2GrPJtJXKUpW6K9OhF5x, https://api.spotify.com/v1/audio-analysis/1d2GrPJtJXKUpW6K9OhF5x, 151600, 4
0.547, 0.757, 6, -2.479, 0, 0.0362, 0.000577, 0.197, 0.0789, 0.335, 112.919, audio_features, 2MivJKBsf8Urhe3T9p4GVx, spotify:track:2MivJKBsf8Urhe3T9p4GVx, https://api.spotify.com/v1/tracks/2MivJKBsf8Urhe3T9p4GVx, https://api.spotify.com/v1/audio-analysis/2MivJKBsf8Urhe3T9p4GVx, 327489, 4
0.283, 0.971, 9, -6.89, 0, 0.0804, 0.272, 0.783, 0.416, 0.272, 164.915, audio_features, 2kmKrPOcHC0mDRa4UNHEeA, spotify:track:2kmKrPOcHC0mDRa4UNHEeA, https://api.spotify.com/v1/tracks/2kmKrPOcHC0mDRa4UNHEeA, https://api.spotify.com/v1/audio-analysis/2kmKrPOcHC0mDRa4UNHEeA, 278200, 4
0.27, 0.603, 9, -7.665, 1, 0.0314, 0.389, 0.000967, 0.11, 0.269, 168.553, audio_features, 2yUWp0XKVH39LitcKH1ZAl, spotify:track:2yUWp0XKVH39LitcKH1ZAl, https://api.spotify.com/v1/tracks/2yUWp0XKVH39LitcKH1ZAl, https://api.spotify.com/v1/audio-analysis/2yUWp0XKVH39LitcKH1ZAl, 244880, 4
0.661, 0.701, 6, -10.925, 0, 0.0363, 0.196, 0.887, 0.152, 0.963, 151.531, audio_features, 30eVRGwyRxhvTXLJbZE7Mp, spotify:track:30eVRGwyRxhvTXLJbZE7Mp, https://api.spotify.com/v1/tracks/30eVRGwyRxhvTXLJbZE7Mp, https://api.spotify.com/v1/audio-analysis/30eVRGwyRxhvTXLJbZE7Mp, 401240, 4
0.367, 0.676, 8, -10.362, 1, 0.232, 0.332, 0.0664, 0.13, 0.443, 100.01, audio_features, 3sxVEWDtMwY42OwoAQgM7h, spotify:track:3sxVEWDtMwY42OwoAQgM7h, https://api.spotify.com/v1/tracks/3sxVEWDtMwY42OwoAQgM7h, https://api.spotify.com/v1/audio-analysis/3sxVEWDtMwY42OwoAQgM7h, 203255, 5
0.683, 0.241, 0, -16.192, 1, 0.0475, 0.348, 0.522, 0.085, 0.727, 121.213, audio_features, 45fq6kIQtooot7WVRsXAum, spotify:track:45fq6kIQtooot7WVRsXAum, https://api.spotify.com/v1/tracks/45fq6kIQtooot7WVRsXAum, https://api.spotify.com/v1/audio-analysis/45fq6kIQtooot7WVRsXAum, 132133, 4
0.687, 0.471, 7, -6.83, 1, 0.0342, 0.0519, 7.05e-06, 0.0762, 0.881, 123.457, audio_features, 6BmJyZ9KkXRPNJLyKzArqa, spotify:track:6BmJyZ9KkXRPNJLyKzArqa, https://api.spotify.com/v1/tracks/6BmJyZ9KkXRPNJLyKzArqa, https://api.spotify.com/v1/audio-analysis/6BmJyZ9KkXRPNJLyKzArqa, 177427, 4
0.64, 0.558, 2, -10.75, 1, 0.036, 0.0172, 0.0482, 0.137, 0.472, 109.704, audio_features, 5KVO54lVq9ivO3aZAnuk1M, spotify:track:5KVO54lVq9ivO3aZAnuk1M, https://api.spotify.com/v1/tracks/5KVO54lVq9ivO3aZAnuk1M, https://api.spotify.com/v1/audio-analysis/5KVO54lVq9ivO3aZAnuk1M, 187347, 4
0.5, 0.768, 8, -6.258, 1, 0.0326, 0.221, 0, 0.109, 0.741, 162.046, audio_features, 1zPq6vX5yI96dBx7AVBtn4, spotify:track:1zPq6vX5yI96dBx7AVBtn4, https://api.spotify.com/v1/tracks/1zPq6vX5yI96dBx7AVBtn4, https://api.spotify.com/v1/audio-analysis/1zPq6vX5yI96dBx7AVBtn4, 208613, 4
0.681, 0.257, 4, -15.348, 1, 0.0695, 0.597, 0, 0.161, 0.566, 115.867, audio_features, 5Oer8yskMaCGXwGSfM7xr9, spotify:track:5Oer8yskMaCGXwGSfM7xr9, https://api.spotify.com/v1/tracks/5Oer8yskMaCGXwGSfM7xr9, https://api.spotify.com/v1/audio-analysis/5Oer8yskMaCGXwGSfM7xr9, 449093, 4
0.461, 0.535, 5, -8.864, 1, 0.0548, 0.0655, 0.126, 0.0754, 0.246, 106.683, audio_features, 5SmYRW8JySpZnsg0yzEFR5, spotify:track:5SmYRW8JySpZnsg0yzEFR5, https://api.spotify.com/v1/tracks/5SmYRW8JySpZnsg0yzEFR5, https://api.spotify.com/v1/audio-analysis/5SmYRW8JySpZnsg0yzEFR5, 444800, 4
0.432, 0.917, 2, -7.067, 1, 0.12, 0.111, 3.48e-06, 0.112, 0.45, 70.947, audio_features, 5TysIim10uxdcYtUqftQlZ, spotify:track:5TysIim10uxdcYtUqftQlZ, https://api.spotify.com/v1/tracks/5TysIim10uxdcYtUqftQlZ, https://api.spotify.com/v1/audio-analysis/5TysIim10uxdcYtUqftQlZ, 178067, 4
0.75, 0.804, 11, -3.386, 1, 0.118, 0.412, 8e-05, 0.231, 0.666, 90.997, audio_features, 5iG0MCrrQ70XH6DRakEdnP, spotify:track:5iG0MCrrQ70XH6DRakEdnP, https://api.spotify.com/v1/tracks/5iG0MCrrQ70XH6DRakEdnP, https://api.spotify.com/v1/audio-analysis/5iG0MCrrQ70XH6DRakEdnP, 63707, 4
0.356, 0.806, 2, -10.506, 1, 0.0899, 0.132, 0.0051, 0.105, 0.599, 115.271, audio_features, 5ye8vmJBwoTbLt3U3MXrFY, spotify:track:5ye8vmJBwoTbLt3U3MXrFY, https://api.spotify.com/v1/tracks/5ye8vmJBwoTbLt3U3MXrFY, https://api.spotify.com/v1/audio-analysis/5ye8vmJBwoTbLt3U3MXrFY, 292000, 4
0.68, 0.64, 6, -5.208, 0, 0.0258, 0.0298, 0.842, 0.111, 0.652, 108.236, audio_features, 1Y4kxdVHz9Tkiu5uJ08zdo, spotify:track:1Y4kxdVHz9Tkiu5uJ08zdo, https://api.spotify.com/v1/tracks/1Y4kxdVHz9Tkiu5uJ08zdo, https://api.spotify.com/v1/audio-analysis/1Y4kxdVHz9Tkiu5uJ08zdo, 202204, 4
0.432, 0.642, 1, -7.069, 0, 0.0342, 0.177, 0.0277, 0.0936, 0.422, 165.534, audio_features, 681TtmHlM7MAh60fzskBUZ, spotify:track:681TtmHlM7MAh60fzskBUZ, https://api.spotify.com/v1/tracks/681TtmHlM7MAh60fzskBUZ, https://api.spotify.com/v1/audio-analysis/681TtmHlM7MAh60fzskBUZ, 265347, 4
0.459, 0.704, 7, -9.844, 1, 0.0557, 0.124, 0.0156, 0.248, 0.702, 117.885, audio_features, 6HsS6qMS88wAacUDIWINR6, spotify:track:6HsS6qMS88wAacUDIWINR6, https://api.spotify.com/v1/tracks/6HsS6qMS88wAacUDIWINR6, https://api.spotify.com/v1/audio-analysis/6HsS6qMS88wAacUDIWINR6, 525293, 4
0.162, 0.959, 0, -5.286, 0, 0.132, 1.7e-05, 0.475, 0.245, 0.39, 193.174, audio_features, 1JdweBSkJMLjnNW6LzmXJ8, spotify:track:1JdweBSkJMLjnNW6LzmXJ8, https://api.spotify.com/v1/tracks/1JdweBSkJMLjnNW6LzmXJ8, https://api.spotify.com/v1/audio-analysis/1JdweBSkJMLjnNW6LzmXJ8, 412040, 4
0.528, 0.585, 6, -9.848, 1, 0.0937, 0.849, 0.584, 0.247, 0.446, 169.862, audio_features, 6VkcPDjsxIC7Y69LImyyBv, spotify:track:6VkcPDjsxIC7Y69LImyyBv, https://api.spotify.com/v1/tracks/6VkcPDjsxIC7Y69LImyyBv, https://api.spotify.com/v1/audio-analysis/6VkcPDjsxIC7Y69LImyyBv, 196624, 4
0.48, 0.603, 0, -12.281, 0, 0.0824, 0.257, 0.00116, 0.107, 0.619, 129.849, audio_features, 6fiG1M6mhrH82dgNwlRjJ1, spotify:track:6fiG1M6mhrH82dgNwlRjJ1, https://api.spotify.com/v1/tracks/6fiG1M6mhrH82dgNwlRjJ1, https://api.spotify.com/v1/audio-analysis/6fiG1M6mhrH82dgNwlRjJ1, 541053, 4
0.726, 0.88, 9, -6.724, 0, 0.059, 0.0146, 0.149, 0.407, 0.73, 120.022, audio_features, 73gFXHLfw8ym6guep2XaIb, spotify:track:73gFXHLfw8ym6guep2XaIb, https://api.spotify.com/v1/tracks/73gFXHLfw8ym6guep2XaIb, https://api.spotify.com/v1/audio-analysis/73gFXHLfw8ym6guep2XaIb, 336673, 4
0.651, 0.465, 4, -7.538, 1, 0.0328, 0.503, 0.0455, 0.495, 0.585, 107.75, audio_features, 77iRifbhkJGvGBBRNykUwN, spotify:track:77iRifbhkJGvGBBRNykUwN, https://api.spotify.com/v1/tracks/77iRifbhkJGvGBBRNykUwN, https://api.spotify.com/v1/audio-analysis/77iRifbhkJGvGBBRNykUwN, 197040, 4
0.44, 0.918, 7, -5.384, 1, 0.0867, 0.00171, 0.798, 0.209, 0.325, 88.464, audio_features, 5ZdSxbZ5EXxT37tw5LY4Xg, spotify:track:5ZdSxbZ5EXxT37tw5LY4Xg, https://api.spotify.com/v1/tracks/5ZdSxbZ5EXxT37tw5LY4Xg, https://api.spotify.com/v1/audio-analysis/5ZdSxbZ5EXxT37tw5LY4Xg, 183707, 4
0.596, 0.93, 10, -9.35, 0, 0.038, 0.0323, 0.795, 0.198, 0.954, 101.055, audio_features, 7vohiPrLvuuLdgRhvhcgqZ, spotify:track:7vohiPrLvuuLdgRhvhcgqZ, https://api.spotify.com/v1/tracks/7vohiPrLvuuLdgRhvhcgqZ, https://api.spotify.com/v1/audio-analysis/7vohiPrLvuuLdgRhvhcgqZ, 213368, 4
0.347, 0.669, 2, -11.483, 1, 0.0637, 0.949, 0.9, 0.0788, 0.0376, 122.676, audio_features, 03NQgRsoN7ZTj33KHnYmjo, spotify:track:03NQgRsoN7ZTj33KHnYmjo, https://api.spotify.com/v1/tracks/03NQgRsoN7ZTj33KHnYmjo, https://api.spotify.com/v1/audio-analysis/03NQgRsoN7ZTj33KHnYmjo, 330733, 4
0.692, 0.353, 0, -13.479, 0, 0.0381, 0.15, 0.000325, 0.0851, 0.358, 125.846, audio_features, 0dvF4tXGoyPAfh5EzimNzT, spotify:track:0dvF4tXGoyPAfh5EzimNzT, https://api.spotify.com/v1/tracks/0dvF4tXGoyPAfh5EzimNzT, https://api.spotify.com/v1/audio-analysis/0dvF4tXGoyPAfh5EzimNzT, 233427, 4
0.626, 0.63, 7, -8.688, 1, 0.0344, 0.376, 0.00627, 0.0666, 0.645, 125.654, audio_features, 57Mi3IzYO8jNRSRHwX7OA7, spotify:track:57Mi3IzYO8jNRSRHwX7OA7, https://api.spotify.com/v1/tracks/57Mi3IzYO8jNRSRHwX7OA7, https://api.spotify.com/v1/audio-analysis/57Mi3IzYO8jNRSRHwX7OA7, 194227, 4
0.493, 0.467, 7, -12.783, 1, 0.0388, 0.722, 3.33e-06, 0.523, 0.379, 115.904, audio_features, 1mKp1q4Yt26oM7UkCyGzOX, spotify:track:1mKp1q4Yt26oM7UkCyGzOX, https://api.spotify.com/v1/tracks/1mKp1q4Yt26oM7UkCyGzOX, https://api.spotify.com/v1/audio-analysis/1mKp1q4Yt26oM7UkCyGzOX, 319373, 4
0.319, 0.829, 11, -4.496, 1, 0.0505, 3.85e-06, 0.867, 0.278, 0.541, 77.031, audio_features, 27QsiQIp9enYFoOfiAnvii, spotify:track:27QsiQIp9enYFoOfiAnvii, https://api.spotify.com/v1/tracks/27QsiQIp9enYFoOfiAnvii, https://api.spotify.com/v1/audio-analysis/27QsiQIp9enYFoOfiAnvii, 175320, 4
0.682, 0.621, 7, -9.653, 1, 0.0451, 0.025, 0.852, 0.153, 0.861, 125.91, audio_features, 2J9GLqNATExevUPvpLU1Sl, spotify:track:2J9GLqNATExevUPvpLU1Sl, https://api.spotify.com/v1/tracks/2J9GLqNATExevUPvpLU1Sl, https://api.spotify.com/v1/audio-analysis/2J9GLqNATExevUPvpLU1Sl, 279520, 4
0.518, 0.802, 0, -7.316, 1, 0.0363, 0.317, 0.000428, 0.261, 0.65, 121.96, audio_features, 2SC0OwSqBMfVs9ZqUd3tZk, spotify:track:2SC0OwSqBMfVs9ZqUd3tZk, https://api.spotify.com/v1/tracks/2SC0OwSqBMfVs9ZqUd3tZk, https://api.spotify.com/v1/audio-analysis/2SC0OwSqBMfVs9ZqUd3tZk, 310573, 4
0.696, 0.628, 2, -8.407, 1, 0.0274, 0.00102, 0.428, 0.272, 0.701, 100.038, audio_features, 69Kzq3FMkDwiSFBQzRckFD, spotify:track:69Kzq3FMkDwiSFBQzRckFD, https://api.spotify.com/v1/tracks/69Kzq3FMkDwiSFBQzRckFD, https://api.spotify.com/v1/audio-analysis/69Kzq3FMkDwiSFBQzRckFD, 221533, 4
0.655, 0.805, 6, -6.493, 1, 0.0335, 0.0263, 0.00542, 0.28, 0.701, 119.029, audio_features, 30wvVTkqA4Fp5ZCG0xGof7, spotify:track:30wvVTkqA4Fp5ZCG0xGof7, https://api.spotify.com/v1/tracks/30wvVTkqA4Fp5ZCG0xGof7, https://api.spotify.com/v1/audio-analysis/30wvVTkqA4Fp5ZCG0xGof7, 133667, 4
0.874, 0.364, 2, -12.326, 1, 0.0983, 0.218, 0.0263, 0.101, 0.675, 86.004, audio_features, 0976zInf10AylHqowvZQPJ, spotify:track:0976zInf10AylHqowvZQPJ, https://api.spotify.com/v1/tracks/0976zInf10AylHqowvZQPJ, https://api.spotify.com/v1/audio-analysis/0976zInf10AylHqowvZQPJ, 216693, 4
0.513, 0.183, 4, -15.849, 1, 0.0447, 0.948, 0.05, 0.111, 0.203, 129.451, audio_features, 3ecvnatX2V8cjPr1NMce05, spotify:track:3ecvnatX2V8cjPr1NMce05, https://api.spotify.com/v1/tracks/3ecvnatX2V8cjPr1NMce05, https://api.spotify.com/v1/audio-analysis/3ecvnatX2V8cjPr1NMce05, 659587, 4
0.251, 0.683, 0, -8.239, 1, 0.0376, 3.96e-05, 0.88, 0.473, 0.635, 106.954, audio_features, 1PDwcNzmHULWSH8hcfvyyF, spotify:track:1PDwcNzmHULWSH8hcfvyyF, https://api.spotify.com/v1/tracks/1PDwcNzmHULWSH8hcfvyyF, https://api.spotify.com/v1/audio-analysis/1PDwcNzmHULWSH8hcfvyyF, 181320, 4
0.369, 0.292, 6, -12.382, 1, 0.0337, 0.982, 9.97e-06, 0.106, 0.0882, 81.028, audio_features, 7EABRkbCb5HbX4pOmC3IEK, spotify:track:7EABRkbCb5HbX4pOmC3IEK, https://api.spotify.com/v1/tracks/7EABRkbCb5HbX4pOmC3IEK, https://api.spotify.com/v1/audio-analysis/7EABRkbCb5HbX4pOmC3IEK, 172853, 3
0.378, 0.409, 2, -11.468, 1, 0.0337, 0.753, 0.000528, 0.234, 0.184, 100.087, audio_features, 7Bq0iyHYCOJ7lzRIC9fCDh, spotify:track:7Bq0iyHYCOJ7lzRIC9fCDh, https://api.spotify.com/v1/tracks/7Bq0iyHYCOJ7lzRIC9fCDh, https://api.spotify.com/v1/audio-analysis/7Bq0iyHYCOJ7lzRIC9fCDh, 234053, 3
0.589, 0.506, 10, -8.224, 1, 0.0305, 0.622, 0.268, 0.332, 0.406, 90.782, audio_features, 4cPynHy6YisnxMhPCMglO5, spotify:track:4cPynHy6YisnxMhPCMglO5, https://api.spotify.com/v1/tracks/4cPynHy6YisnxMhPCMglO5, https://api.spotify.com/v1/audio-analysis/4cPynHy6YisnxMhPCMglO5, 173667, 4
0.604, 0.458, 4, -15.055, 0, 0.161, 0.432, 0.00446, 0.0804, 0.636, 174.248, audio_features, 4jIO4fWetRQXS6Tw1XbhWD, spotify:track:4jIO4fWetRQXS6Tw1XbhWD, https://api.spotify.com/v1/tracks/4jIO4fWetRQXS6Tw1XbhWD, https://api.spotify.com/v1/audio-analysis/4jIO4fWetRQXS6Tw1XbhWD, 328240, 4
0.559, 0.402, 10, -14.504, 0, 0.0564, 0.0699, 0.00105, 0.15, 0.449, 76.831, audio_features, 54WlKznadriUurqSZOoDZ2, spotify:track:54WlKznadriUurqSZOoDZ2, https://api.spotify.com/v1/tracks/54WlKznadriUurqSZOoDZ2, https://api.spotify.com/v1/audio-analysis/54WlKznadriUurqSZOoDZ2, 262907, 4
0.263, 0.856, 11, -7.202, 0, 0.0607, 0.327, 0.769, 0.0449, 0.697, 172.083, audio_features, 59Fbj2DV0qLaiLYFwno5ys, spotify:track:59Fbj2DV0qLaiLYFwno5ys, https://api.spotify.com/v1/tracks/59Fbj2DV0qLaiLYFwno5ys, https://api.spotify.com/v1/audio-analysis/59Fbj2DV0qLaiLYFwno5ys, 226987, 4
0.516, 0.6, 10, -10.766, 0, 0.0513, 0.319, 0.829, 0.365, 0.787, 97.906, audio_features, 5Ee0wVyPuys66jaDo09eHY, spotify:track:5Ee0wVyPuys66jaDo09eHY, https://api.spotify.com/v1/tracks/5Ee0wVyPuys66jaDo09eHY, https://api.spotify.com/v1/audio-analysis/5Ee0wVyPuys66jaDo09eHY, 217867, 4
0.624, 0.646, 4, -11.721, 0, 0.0593, 0.765, 0.00136, 0.101, 0.509, 99.025, audio_features, 7eZkm1v0XhA5Vd17b98JZc, spotify:track:7eZkm1v0XhA5Vd17b98JZc, https://api.spotify.com/v1/tracks/7eZkm1v0XhA5Vd17b98JZc, https://api.spotify.com/v1/audio-analysis/7eZkm1v0XhA5Vd17b98JZc, 276178, 4
0.232, 0.909, 2, -6.236, 1, 0.0746, 0.0259, 0.0837, 0.428, 0.238, 86.736, audio_features, 16UNllg7uvOMjrvESqZ8CR, spotify:track:16UNllg7uvOMjrvESqZ8CR, https://api.spotify.com/v1/tracks/16UNllg7uvOMjrvESqZ8CR, https://api.spotify.com/v1/audio-analysis/16UNllg7uvOMjrvESqZ8CR, 399340, 4
0.474, 0.673, 6, -13.307, 1, 0.0656, 0.791, 0.239, 0.0931, 0.685, 89.787, audio_features, 2xVtBEcsM6s2RsH8wkirhS, spotify:track:2xVtBEcsM6s2RsH8wkirhS, https://api.spotify.com/v1/tracks/2xVtBEcsM6s2RsH8wkirhS, https://api.spotify.com/v1/audio-analysis/2xVtBEcsM6s2RsH8wkirhS, 349427, 4
0.608, 0.644, 7, -8.707, 1, 0.0244, 0.0516, 0.0906, 0.102, 0.443, 99.065, audio_features, 0mxllqjNUnBtF1uK7ODuhF, spotify:track:0mxllqjNUnBtF1uK7ODuhF, https://api.spotify.com/v1/tracks/0mxllqjNUnBtF1uK7ODuhF, https://api.spotify.com/v1/audio-analysis/0mxllqjNUnBtF1uK7ODuhF, 277707, 4
0.318, 0.303, 11, -15.572, 0, 0.0302, 0.664, 0.000223, 0.113, 0.226, 174.254, audio_features, 7z1gpYkPgwmXN7kjWRveYp, spotify:track:7z1gpYkPgwmXN7kjWRveYp, https://api.spotify.com/v1/tracks/7z1gpYkPgwmXN7kjWRveYp, https://api.spotify.com/v1/audio-analysis/7z1gpYkPgwmXN7kjWRveYp, 197275, 4
0.552, 0.425, 4, -11.437, 0, 0.0255, 0.144, 0.208, 0.125, 0.639, 86.865, audio_features, 6l5Rzt6HhkL89NhWLOGom0, spotify:track:6l5Rzt6HhkL89NhWLOGom0, https://api.spotify.com/v1/tracks/6l5Rzt6HhkL89NhWLOGom0, https://api.spotify.com/v1/audio-analysis/6l5Rzt6HhkL89NhWLOGom0, 314653, 4
0.631, 0.311, 4, -14.422, 0, 0.0347, 0.317, 0.234, 0.6, 0.599, 76.596, audio_features, 0RQYVmHaG3PPM5tcYwngN0, spotify:track:0RQYVmHaG3PPM5tcYwngN0, https://api.spotify.com/v1/tracks/0RQYVmHaG3PPM5tcYwngN0, https://api.spotify.com/v1/audio-analysis/0RQYVmHaG3PPM5tcYwngN0, 177693, 4
0.438, 0.476, 6, -12.558, 0, 0.0361, 0.449, 0.255, 0.0903, 0.434, 111.717, audio_features, 6yYGrFfc595ggAwsYpH13v, spotify:track:6yYGrFfc595ggAwsYpH13v, https://api.spotify.com/v1/tracks/6yYGrFfc595ggAwsYpH13v, https://api.spotify.com/v1/audio-analysis/6yYGrFfc595ggAwsYpH13v, 655440, 4
0.754, 0.63, 9, -12.412, 0, 0.0968, 0.165, 0.00745, 0.0878, 0.96, 94.765, audio_features, 76lzzAan3eBHORVV36bgyF, spotify:track:76lzzAan3eBHORVV36bgyF, https://api.spotify.com/v1/tracks/76lzzAan3eBHORVV36bgyF, https://api.spotify.com/v1/audio-analysis/76lzzAan3eBHORVV36bgyF, 173833, 4
0.126, 0.0502, 1, -21.628, 1, 0.045, 0.877, 0.846, 0.0869, 0.0367, 75.579, audio_features, 7Lcz0kdcDOdt5IVBr4M2Od, spotify:track:7Lcz0kdcDOdt5IVBr4M2Od, https://api.spotify.com/v1/tracks/7Lcz0kdcDOdt5IVBr4M2Od, https://api.spotify.com/v1/audio-analysis/7Lcz0kdcDOdt5IVBr4M2Od, 350000, 3
0.569, 0.406, 1, -9.893, 1, 0.0421, 0.207, 0.851, 0.0696, 0.774, 171.069, audio_features, 3v96PVWraQRXr6Nh9BLtuK, spotify:track:3v96PVWraQRXr6Nh9BLtuK, https://api.spotify.com/v1/tracks/3v96PVWraQRXr6Nh9BLtuK, https://api.spotify.com/v1/audio-analysis/3v96PVWraQRXr6Nh9BLtuK, 164600, 4
0.77, 0.873, 2, -5.76, 1, 0.042, 0.0134, 0.716, 0.165, 0.74, 125.826, audio_features, 06XPGuotPcqL3V7gzcO9u1, spotify:track:06XPGuotPcqL3V7gzcO9u1, https://api.spotify.com/v1/tracks/06XPGuotPcqL3V7gzcO9u1, https://api.spotify.com/v1/audio-analysis/06XPGuotPcqL3V7gzcO9u1, 424240, 4
